time_step,base_x,base_y,base_z,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,pos_R_hip_joint,pos_R_hip2_joint,pos_R_thigh_joint,pos_R_calf_joint,pos_R_toe_joint,pos_L_hip_joint,pos_L_hip2_joint,pos_L_thigh_joint,pos_L_calf_joint,pos_L_toe_joint,vel_R_hip_joint,vel_R_hip2_joint,vel_R_thigh_joint,vel_R_calf_joint,vel_R_toe_joint,vel_L_hip_joint,vel_L_hip2_joint,vel_L_thigh_joint,vel_L_calf_joint,vel_L_toe_joint,torque_R_hip_joint,torque_R_hip2_joint,torque_R_thigh_joint,torque_R_calf_joint,torque_R_toe_joint,torque_L_hip_joint,torque_L_hip2_joint,torque_L_thigh_joint,torque_L_calf_joint,torque_L_toe_joint
0.9,0.15734025835990906,-0.08205252885818481,0.8336465954780579,0.4867335557937622,0.09963227808475494,0.21344594657421112,0.385312557220459,-0.7423845529556274,-0.4534052908420563,0.23249928653240204,-0.07393942028284073,-0.06939277052879333,0.30496206879615784,-0.007543562445789576,-0.18689894676208496,0.76088547706604,3.2271822419716045e-05,0.800000011920929,0.07567909359931946,2.7997193336486816,0.01571284979581833,1.7440284490585327,-0.7596505880355835,-1.0117744207382202,1.5942364931106567,1.989435076713562,0.011414512991905212,-3.108233795501292e-05,-0.3498784303665161,-0.7020578384399414,-11.556026458740234,-9.583961486816406,-48.918949127197266,5.232036113739014,-15.687511444091797,2.814394950866699,-19.796852111816406,15.668304443359375,4.92509126663208
0.91,0.16283084452152252,-0.08245619386434555,0.8352876305580139,0.49365875124931335,0.08777732402086258,0.22798305749893188,0.5774160027503967,-0.19806987047195435,-0.38341453671455383,0.25378262996673584,-0.07129115611314774,-0.05722351744771004,0.29605281352996826,-0.023273581638932228,-0.17550595104694366,0.7819324135780334,9.433743980480358e-05,0.800000011920929,0.0683935135602951,1.817514181137085,0.31933706998825073,0.881895124912262,-0.953768253326416,-1.8959943056106567,0.8506668210029602,2.0548338890075684,0.0057698944583535194,-2.797108027152717e-05,-0.730728805065155,-0.03565788269042969,-11.84571361541748,-11.198638916015625,-43.58309555053711,2.583202362060547,-14.135143280029297,1.5594491958618164,-18.998300552368164,16.62238311767578,5.164220809936523
0.92,0.16809560358524323,-0.08281894028186798,0.8370502591133118,0.49968960881233215,0.07790146768093109,0.23651587963104248,0.7555122375488281,0.31281912326812744,-0.30883491039276123,0.26620522141456604,-0.06768433749675751,-0.05372726172208786,0.28533533215522766,-0.04688727483153343,-0.17091305553913116,0.8026038408279419,0.00010755841503851116,0.800000011920929,0.0621633343398571,0.9800859093666077,0.4258471727371216,0.04836983233690262,-1.1144431829452515,-2.6433770656585693,0.19039206206798553,1.9728435277938843,0.0009846086613833904,-3.0295333999674767e-05,-0.692719578742981,0.4218311309814453,-11.62588119506836,-12.177483558654785,-38.272705078125,1.5310630798339844,-11.428930282592773,1.058608055114746,-16.902856826782227,17.139684677124023,7.154913902282715
0.93,0.1731586754322052,-0.0831451341509819,0.8388892412185669,0.5023647546768188,0.07025280594825745,0.24081134796142578,0.9024266600608826,0.71737140417099,-0.23464153707027435,0.2708587944507599,-0.0635782852768898,-0.05793014168739319,0.27316445112228394,-0.07674314826726913,-0.17205294966697693,0.8216306567192078,9.435095853405073e-05,0.800000011920929,0.057057738304138184,0.23437821865081787,0.45818275213241577,-0.6745634078979492,-1.249890685081482,-3.1986236572265625,-0.32802116870880127,1.7815115451812744,0.0030681765638291836,-3.028140781680122e-05,-0.5841314196586609,0.5908721685409546,-10.758124351501465,-12.746047019958496,-33.14601135253906,1.4281854629516602,-8.032483100891113,1.0937929153442383,-14.14258861541748,17.318618774414062,6.990325450897217
0.9400000000000001,0.17805424332618713,-0.08344762027263641,0.8407654166221619,0.5011428594589233,0.06476780772209167,0.24284766614437103,1.0054357051849365,0.991485059261322,-0.16454894840717316,0.26826974749565125,-0.05941363796591759,-0.06841422617435455,0.2599157392978668,-0.11106237769126892,-0.1773388683795929,0.8382889032363892,6.441831646952778e-05,0.800000011920929,0.05272877588868141,-0.4764246642589569,0.44250795245170593,-1.2465479373931885,-1.3482331037521362,-3.575906753540039,-0.6758528351783752,1.5364573001861572,0.006796767469495535,-2.5927540264092386e-05,-0.4883430302143097,0.5659140348434448,-9.461469650268555,-13.287187576293945,-28.3857479095459,1.681396484375,-4.452518939971924,1.3801636695861816,-11.067902565002441,17.180578231811523,5.073138236999512
0.9500000000000001,0.18282194435596466,-0.08374469727277756,0.8426441550254822,0.49692341685295105,0.06095006316900253,0.24337169528007507,1.0633738040924072,1.138651967048645,-0.09908606112003326,0.2584652900695801,-0.055627889931201935,-0.08366206288337708,0.24597899615764618,-0.14832282066345215,-0.1850874274969101,0.8523311018943787,1.823534330469556e-05,0.800000011920929,0.0489974319934845,-1.1982407569885254,0.39419928193092346,-1.6639084815979004,-1.4054090976715088,-3.8148133754730225,-0.8597738146781921,1.279097557067871,0.014938192442059517,-2.5496628950349987e-05,-0.4500579237937927,0.41518115997314453,-7.885212421417236,-14.090792655944824,-23.995128631591797,1.9109325408935547,-1.0712156295776367,1.6922564506530762,-7.8079423904418945,16.757410049438477,1.6700811386108398
0.96,0.18750543892383575,-0.08405748754739761,0.8444963097572327,0.4912063777446747,0.05838167294859886,0.24265645444393158,1.081310510635376,1.1727632284164429,-0.03614808991551399,0.24116285145282745,-0.05253184586763382,-0.1022411659359932,0.23172453045845032,-0.18738201260566711,-0.19378399848937988,0.863801121711731,-1.024174821395718e-06,0.800000011920929,0.045391760766506195,-1.9549059867858887,0.31706979870796204,-1.9403462409973145,-1.4231376647949219,-3.9544577598571777,-0.8987243175506592,1.0314325094223022,0.018581528216600418,-3.0659888579975814e-05,-0.41724762320518494,0.18320655822753906,-6.229768753051758,-15.332401275634766,-19.86949920654297,2.0075931549072266,1.8914594650268555,1.9412379264831543,-4.4373931884765625,16.070005416870117,-3.1795365810394287
0.97,0.1921449452638626,-0.084405317902565,0.8463077545166016,0.48483359813690186,0.05684434249997139,0.2402878701686859,1.0697145462036133,1.1109535694122314,0.02147670090198517,0.21610867977142334,-0.05022940784692764,-0.12283549457788467,0.21751056611537933,-0.22747009992599487,-0.20281703770160675,0.8728737235069275,0.0013528424315154552,0.800000011920929,0.0407775342464447,-2.732727289199829,0.23218870162963867,-2.100201368331909,-1.4154465198516846,-4.020140647888184,-0.9030354022979736,0.8029449582099915,0.2089560329914093,-2.9889371944591403e-05,-0.5431822538375854,-0.1541614532470703,-4.522687911987305,-16.919567108154297,-15.859054565429688,2.1619815826416016,4.518840312957764,2.161778450012207,-1.8148224353790283,15.155965805053711,-9.248273849487305
0.98,0.19677019119262695,-0.0848049446940422,0.8480682373046875,0.4773905277252197,0.0543479397892952,0.22809447348117828,1.0354304313659668,0.9240193367004395,0.05426875129342079,0.1830417364835739,-0.04865230992436409,-0.14411257207393646,0.20369265973567963,-0.2679761052131653,-0.21368618309497833,0.8811134696006775,0.009450499899685383,0.795674741268158,0.03200441226363182,-3.6055188179016113,0.1341039538383484,-2.053708076477051,-1.3821111917495728,-4.174700736999512,-1.082849383354187,2.1481423377990723,1.046161413192749,-4.291501045227051,-0.9238860607147217,0.4035511016845703,-2.740023136138916,-19.48957061767578,-11.967564582824707,3.0576343536376953,7.648625373840332,0.7220110893249512,-2.2025864124298096,-20.15999984741211,-15.388212203979492
0.99,0.20143857598304749,-0.08527679741382599,0.8497655391693115,0.4661528170108795,0.055157370865345,0.2400243580341339,0.9928743243217468,0.6603821516036987,0.07061100751161575,0.14099054038524628,-0.04789077863097191,-0.16515791416168213,0.19016706943511963,-0.3079610764980316,-0.2259136289358139,0.8954721689224243,0.026370739564299583,0.7999999523162842,0.018027734011411667,-4.45546817779541,0.1296539157629013,-2.1269969940185547,-1.3582236766815186,-3.868938684463501,-1.2280622720718384,1.2440078258514404,2.007054328918457,-1.8218612240161747e-05,-1.7603237628936768,-2.0446205139160156,-1.7405006885528564,-23.59981918334961,-8.850058555603027,4.463562965393066,8.542137145996094,2.495452404022217,-4.967287063598633,10.639039993286133,-20.15999984741211
1.0,0.2061792016029358,-0.08582746237516403,0.8515456318855286,0.45305174589157104,0.05938350409269333,0.25234928727149963,0.8677026629447937,0.3067139983177185,0.06736160069704056,0.09163934737443924,-0.04676702246069908,-0.18600237369537354,0.1773865669965744,-0.344465970993042,-0.23849618434906006,0.9032881259918213,0.05216170847415924,0.7999999523162842,-0.005728161893785,-5.126842975616455,0.1948188990354538,-2.054887294769287,-1.2484204769134521,-3.4689462184906006,-1.20476496219635,0.5350012183189392,2.8756721019744873,-1.7243251932086423e-05,-2.838052749633789,-2.4398880004882812,-0.9873681664466858,-24.077733993530273,-3.5772933959960938,4.392019271850586,10.056356430053711,2.1908833980560303,-5.310370445251465,10.330408096313477,-20.15999984741211
1.01,0.21101205050945282,-0.08647932857275009,0.8534203767776489,0.43940332531929016,0.06580450385808945,0.2640001177787781,0.6725039482116699,-0.11083833128213882,0.07155797630548477,0.03559581935405731,-0.0444406233727932,-0.20548298954963684,0.1660899817943573,-0.3763640522956848,-0.25067105889320374,0.9033820033073425,0.08733490854501724,0.7999999523162842,-0.04341279715299606,-5.7989983558654785,0.3392544686794281,-1.8763806819915771,-1.0572401285171509,-2.9706146717071533,-1.1452986001968384,-0.2551446557044983,3.87558913230896,-1.6855432477314025e-05,-4.569585800170898,-3.1785850524902344,-1.1174941062927246,-23.79277801513672,0.9878978729248047,4.965452194213867,10.01680850982666,2.059576988220215,-6.772341728210449,10.56983757019043,-20.15999984741211
1.02,0.21598051488399506,-0.0872747153043747,0.8553916215896606,0.4293566048145294,0.07384468615055084,0.27893200516700745,0.41789108514785767,-0.6085707545280457,0.06603442132472992,-0.02613179385662079,-0.039641812443733215,-0.22208918631076813,0.15710832178592682,-0.40201616287231445,-0.26187780499458313,0.9043991565704346,0.13297425210475922,0.800000011920929,-0.10082593560218811,-6.288783550262451,0.7109230160713196,-1.6122609376907349,-0.8328931331634521,-2.1019790172576904,-1.0389529466629028,-0.4422239065170288,4.956421375274658,-2.450927786412649e-05,-6.840026378631592,-3.8160953521728516,-2.30415678024292,-21.95520782470703,4.763830184936523,4.864258766174316,8.086441993713379,-2.6867246627807617,-9.75489616394043,11.259230613708496,-20.15999984741211
1.03,0.22111928462982178,-0.08824542164802551,0.8575085997581482,0.4253178536891937,0.07852105051279068,0.28988492488861084,0.12779372930526733,-1.0909101963043213,0.11225622147321701,-0.09203027933835983,-0.030894163995981216,-0.23537245392799377,0.15093430876731873,-0.4177977740764618,-0.2721214294433594,0.8994055390357971,0.18954502046108246,0.7999999523162842,-0.18552400171756744,-6.655849456787109,0.9725325703620911,-1.2338675260543823,-0.4653618335723877,-1.029178261756897,-0.7785702347755432,-0.7948206663131714,5.806536674499512,-2.1483330783667043e-05,-9.71192455291748,-2.777477264404297,-5.370922565460205,-18.491287231445312,7.890127182006836,4.166618347167969,4.759583473205566,-8.30115795135498,-14.04145622253418,11.881338119506836,-12.029129028320312
1.04,0.22642916440963745,-0.08944425731897354,0.8596055507659912,0.43393149971961975,0.06622437387704849,0.2732870578765869,-0.06993352621793747,-1.4028271436691284,0.10177096724510193,-0.16046012938022614,-0.026553111150860786,-0.2439190149307251,0.1482619047164917,-0.42266738414764404,-0.2771751284599304,0.8874541521072388,0.25126898288726807,0.7998055219650269,-0.2966976761817932,-6.950829029083252,-0.283322811126709,-0.5300614237785339,-0.10993141680955887,-0.1656254529953003,-0.027098046615719795,-0.8291805982589722,5.988417148590088,-2.2248449325561523,-11.863231658935547,0.8888664245605469,-1.3481625318527222,-14.339615821838379,10.456620216369629,4.359418869018555,-3.7061076164245605,-15.005744934082031,-12.699953079223633,20.15999984741211,-7.141845703125
1.05,0.2318732887506485,-0.09087854623794556,0.8612900972366333,0.458528071641922,0.05260324850678444,0.225884810090065,-0.07177889347076416,-1.4361228942871094,-0.04052148386836052,-0.22587314248085022,-0.03522174432873726,-0.2478693276643753,0.14840251207351685,-0.41707906126976013,-0.2747226059436798,0.8770272135734558,0.30757972598075867,0.8013882040977478,-0.41745543479919434,-6.129789352416992,-0.7131026387214661,-0.42822521924972534,-0.1303059607744217,1.0131564140319824,-0.15221340954303741,-1.29193115234375,6.9859137535095215,6.2404961585998535,-14.322432518005371,-0.3249549865722656,-3.5367612838745117,-6.308897972106934,14.193002700805664,6.504838466644287,-11.919700622558594,-19.821548461914062,-16.023834228515625,12.790117263793945,-16.893978118896484
1.06,0.23743358254432678,-0.09245343506336212,0.8626230955123901,0.4902610182762146,0.036636870354413986,0.18200430274009705,-0.06853005290031433,-1.2488218545913696,-0.10715414583683014,-0.2813979983329773,-0.052813563495874405,-0.25276973843574524,0.15071801841259003,-0.40226978063583374,-0.2714095413684845,0.8631505966186523,0.3596549928188324,0.7981893420219421,-0.4808623790740967,-5.189059257507324,-2.1165714263916016,-0.5769627094268799,0.33040040731430054,1.5427756309509277,0.2297305017709732,-1.446836233139038,5.059813022613525,0.8781818151473999,-14.357808113098145,-2.826833724975586,-1.9984502792358398,2.607609748840332,15.629447937011719,10.339723587036133,-19.929134368896484,-25.14957618713379,-5.8059844970703125,12.634937286376953,-20.15999984741211
1.07,0.24307622015476227,-0.0941508486866951,0.8637758493423462,0.519005537033081,0.024926865473389626,0.17343856394290924,-0.0008006361313164234,-1.0180261135101318,-0.1382346749305725,-0.32778194546699524,-0.07928482443094254,-0.25889676809310913,0.1556565910577774,-0.3864530622959137,-0.2672838568687439,0.8478162288665771,0.39550045132637024,0.7980385422706604,-0.5395252704620361,-4.24064826965332,-2.8096120357513428,-0.6815513372421265,0.528079628944397,1.5441102981567383,0.24716384708881378,-1.5814852714538574,3.4497485160827637,0.4986799955368042,-14.185639381408691,-5.82989501953125,-2.5116777420043945,11.214605331420898,14.955223083496094,18.539627075195312,-24.076528549194336,-27.764015197753906,-7.25446891784668,11.738566398620605,-20.15999984741211
1.08,0.24884337186813354,-0.09597867727279663,0.8649359941482544,0.5486752986907959,0.01702251099050045,0.17088736593723297,-0.010220250114798546,-0.8616670966148376,-0.17452049255371094,-0.36514976620674133,-0.11056382954120636,-0.26553237438201904,0.16252799332141876,-0.3688589334487915,-0.2633267939090729,0.8302959203720093,0.416678249835968,0.7985742688179016,-0.5905884504318237,-3.3451144695281982,-3.2049179077148438,-0.6920130848884583,0.7654292583465576,1.9987419843673706,0.24923956394195557,-1.9148619174957275,2.0137381553649902,0.00225946307182312,-13.795379638671875,-8.646738052368164,-2.824186325073242,17.040699005126953,13.642887115478516,23.196876525878906,-25.558467864990234,-27.613500595092773,-7.5792436599731445,18.393936157226562,-20.15999984741211
1.09,0.25477010011672974,-0.09794110059738159,0.8661801815032959,0.5743783116340637,0.011125855147838593,0.18727730214595795,0.03567861020565033,-0.7442893981933594,-0.15994182229042053,-0.39429354667663574,-0.14409437775611877,-0.27233070135116577,0.17114463448524475,-0.34863340854644775,-0.25985580682754517,0.8100925087928772,0.42500630021095276,0.7980133295059204,-0.633878231048584,-2.6135077476501465,-3.3606505393981934,-0.7170194983482361,0.8828721046447754,2.021984100341797,0.21287722885608673,-2.111236810684204,0.7313485145568848,0.07529056072235107,-12.277962684631348,-10.788119316101074,-2.861318588256836,21.200454711914062,12.64785385131836,27.92082977294922,-24.771278381347656,-26.131916046142578,-6.962479114532471,12.085298538208008,-20.15999984741211
1.1,0.2608891725540161,-0.10003557801246643,0.8675774335861206,0.5997306108474731,0.007380632217973471,0.2004646509885788,0.0408257357776165,-0.7156581878662109,-0.14899662137031555,-0.41568654775619507,-0.17750078439712524,-0.2793393135070801,0.18106842041015625,-0.3255549371242523,-0.2562893331050873,0.7870227098464966,0.4216211438179016,0.7971391677856445,-0.6699948310852051,-1.877769947052002,-3.2729415893554688,-0.739243745803833,1.0062509775161743,2.34421968460083,0.2503299415111542,-2.399188756942749,-0.3918626606464386,0.01879480481147766,-12.242691040039062,-11.751633644104004,-2.647062301635742,23.807741165161133,11.299686431884766,29.70853042602539,-23.127670288085938,-23.756872177124023,-6.253762722015381,14.817188262939453,-20.15999984741211
1.11,0.26722341775894165,-0.10226012766361237,0.8691234588623047,0.623948872089386,0.005226252134889364,0.21044909954071045,0.02396979369223118,-0.7456173300743103,-0.13385145366191864,-0.42980527877807617,-0.2088635265827179,-0.2865247130393982,0.19199569523334503,-0.2991611957550049,-0.2522349953651428,0.761060357093811,0.4079739451408386,0.797162652015686,-0.6997014880180359,-1.1600028276443481,-3.021667957305908,-0.7441831231117249,1.1106503009796143,2.7570912837982178,0.328387588262558,-2.7115066051483154,-1.3769075870513916,-0.024560019373893738,-11.384105682373047,-12.357015609741211,-2.3997459411621094,25.721263885498047,9.894586563110352,29.911399841308594,-20.93231773376465,-20.74388885498047,-5.149486541748047,14.37335205078125,-20.15999984741211
1.12,0.2737886905670166,-0.1046120673418045,0.8707669377326965,0.6473901271820068,0.004501372575759888,0.21454276144504547,-0.007430550176650286,-0.8127629160881042,-0.11015427112579346,-0.4365502595901489,-0.2368454486131668,-0.2936752140522003,0.20374207198619843,-0.2686278223991394,-0.24736832082271576,0.7323196530342102,0.3855181932449341,0.7972235083580017,-0.7213500142097473,-0.43472781777381897,-2.649482488632202,-0.7326547503471375,1.1818660497665405,3.179701566696167,0.42311403155326843,-2.965649127960205,-2.196293830871582,0.05533990263938904,-10.831084251403809,-12.498363494873047,-2.111416816711426,27.286624908447266,8.477067947387695,29.038684844970703,-18.350143432617188,-17.57683563232422,-4.068113327026367,17.554187774658203,-20.15999984741211
1.1300000000000001,0.2805921733379364,-0.107085220515728,0.8724279999732971,0.6705578565597534,0.005044009070843458,0.20811039209365845,-0.07055114209651947,-0.9025477170944214,-0.0798419639468193,-0.4360799789428711,-0.2603454291820526,-0.3004571497440338,0.21607685089111328,-0.23353621363639832,-0.2415313720703125,0.701166570186615,0.3557436764240265,0.7972640991210938,-0.7383928298950195,0.25054222345352173,-2.1724414825439453,-0.6765413880348206,1.2364065647125244,3.6475563049316406,0.527597963809967,-3.192150354385376,-2.882585048675537,0.03304801136255264,-10.046820640563965,-12.216777801513672,-1.7680683135986328,28.4775390625,6.883892059326172,27.005422592163086,-15.602886199951172,-14.234122276306152,-2.858123779296875,16.444499969482422,-20.15999984741211
1.1400000000000001,0.2876332104206085,-0.10967033356428146,0.8740130662918091,0.6927245855331421,0.006444488186389208,0.19046859443187714,-0.1599987894296646,-1.0112032890319824,-0.04821980372071266,-0.42936253547668457,-0.278359979391098,-0.306510865688324,0.22870157659053802,-0.1941310465335846,-0.23473195731639862,0.6682707071304321,0.3199756443500519,0.7974775433540344,-0.750117838382721,0.7462390065193176,-1.600311517715454,-0.591422438621521,1.2604012489318848,4.055044174194336,0.6305088400840759,-3.33335542678833,-3.430497884750366,0.02626744657754898,-9.295680046081543,-10.993521690368652,-1.4180335998535156,29.371980667114258,5.0923662185668945,24.355022430419922,-12.747114181518555,-11.148124694824219,-1.669647216796875,17.04654312133789,-20.15999984741211
1.1500000000000001,0.29490479826927185,-0.11235962808132172,0.8754054307937622,0.7130892872810364,0.00906433816999197,0.15968908369541168,-0.272582471370697,-1.1344802379608154,-0.02651483565568924,-0.4180026352405548,-0.29001325368881226,-0.3114874064922333,0.24135564267635345,-0.1506936401128769,-0.22696025669574738,0.6344056725502014,0.2794560492038727,0.7975550889968872,-0.7569341659545898,1.2457282543182373,-0.943532407283783,-0.46438097953796387,1.2456953525543213,4.456745624542236,0.720862627029419,-3.391644239425659,-3.8375730514526367,-0.03508217632770538,-9.135931015014648,-9.526243209838867,-1.1073203086853027,29.823049545288086,2.9915971755981445,20.949020385742188,-9.801685333251953,-8.19221305847168,-0.6290512084960938,16.735448837280273,-20.15999984741211
1.16,0.3023932874202728,-0.11512942612171173,0.8764887452125549,0.7307785749435425,0.01263818796724081,0.11775095015764236,-0.38222259283065796,-1.2603682279586792,0.012623942457139492,-0.40113651752471924,-0.29459628462791443,-0.31481942534446716,0.2535189688205719,-0.10335355252027512,-0.2184605449438095,0.6005344986915588,0.23541386425495148,0.7981041669845581,-0.7626639604568481,1.7777916193008423,-0.22320899367332458,-0.28238755464553833,1.1538288593292236,4.766472339630127,0.7813084721565247,-3.3531763553619385,-4.145777225494385,2.3436532020568848,-8.928221702575684,-8.792556762695312,-0.7996819019317627,29.63368797302246,0.5044054985046387,17.262727737426758,-6.71926212310791,-5.634513854980469,0.5072174072265625,15.314892768859863,-20.15999984741211
1.17,0.31008225679397583,-0.11795183271169662,0.8771427869796753,0.7445419430732727,0.018082737922668457,0.053347885608673096,-0.5359323024749756,-1.3954966068267822,0.07282114773988724,-0.37841811776161194,-0.29148945212364197,-0.3158864676952362,0.26443976163864136,-0.05241210758686066,-0.20927883684635162,0.567843496799469,0.1885126531124115,0.7978904843330383,-0.7663443684577942,2.405402660369873,0.5469158291816711,-0.005594297312200069,1.0372753143310547,5.219335079193115,0.8466461300849915,-3.1819040775299072,-4.3796515464782715,-0.4603811204433441,-8.767647743225098,-7.806239128112793,-0.35243844985961914,28.318849563598633,-2.8054161071777344,12.649280548095703,-3.500037431716919,-2.936616897583008,1.6584892272949219,3.1746606826782227,-20.15999984741211
1.18,0.31792446970939636,-0.12078670412302017,0.877200186252594,0.7908746004104614,0.009438877925276756,-0.056051939725875854,-0.5586851835250854,-0.0828656554222107,0.4918004870414734,-0.35083842277526855,-0.28037649393081665,-0.3138491213321686,0.27348440885543823,6.176253464218462e-06,-0.20063988864421844,0.5391861796379089,0.14039388298988342,0.8001154661178589,-0.7663893699645996,-1.6791020631790161,0.7085448503494263,0.2543075680732727,1.3280476331710815,-0.2203817367553711,-0.9847931861877441,2.437300205230713,-3.8646416664123535,1.4764962196350098,-8.2914457321167,-7.047491073608398,-0.1499476432800293,26.397754669189453,-6.7250823974609375,8.248611450195312,-0.35062408447265625,-1.4142284393310547,2.776264190673828,16.4215087890625,-20.15999984741211
1.19,0.325427770614624,-0.12344849854707718,0.876177191734314,0.82132488489151,0.006868180353194475,-0.13699063658714294,-0.42142781615257263,0.4184128940105438,0.3689254820346832,-0.3508145809173584,-0.2646287977695465,-0.30575478076934814,0.28380516171455383,-3.148571340716444e-05,-0.21195906400680542,0.5531363487243652,0.09057208150625229,0.800000011920929,-0.7891111969947815,0.8655364513397217,1.8930509090423584,1.1517517566680908,0.8138842582702637,2.5678862130007474e-06,-1.379881739616394,0.7224563956260681,-4.927522659301758,-2.4333741748705506e-05,-10.251568794250488,9.250391960144043,3.0001087188720703,21.56720733642578,-15.375171661376953,37.8822021484375,16.112266540527344,-13.081005096435547,6.779016494750977,9.918306350708008,-20.15999984741211
1.2,0.332988440990448,-0.125939279794693,0.8743172883987427,0.8213759064674377,0.011711829341948032,-0.21548862755298615,-0.28163862228393555,0.3547666370868683,0.37734976410865784,-0.32927072048187256,-0.23884956538677216,-0.2934340238571167,0.2866237759590149,-3.210002978448756e-05,-0.22549396753311157,0.567326009273529,0.03874894231557846,0.7999182939529419,-0.7999988794326782,2.84749698638916,2.7967529296875,1.1262129545211792,-0.10077548772096634,0.0058942437171936035,-1.2744510173797607,1.8948549032211304,-5.093212604522705,-0.6796330213546753,0.0054656220600008965,3.307821273803711,2.5944480895996094,19.856836318969727,-20.238248825073242,43.375694274902344,22.4527587890625,-10.229586601257324,8.265979766845703,10.60013484954834,-20.15999984741211
1.21,0.34060603380203247,-0.12824766337871552,0.8716211915016174,0.8034763932228088,0.011464070528745651,-0.2998198866844177,-0.12050154060125351,0.21351070702075958,0.3927551805973053,-0.2923428416252136,-0.20668844878673553,-0.2813838720321655,0.2798161208629608,-3.2946660212473944e-05,-0.24100178480148315,0.590057909488678,-3.910885425284505e-06,0.7998024225234985,-0.7999982237815857,4.208036422729492,3.398331642150879,1.2424911260604858,-1.0906485319137573,0.003961845301091671,-2.706122636795044,2.5026118755340576,0.039408065378665924,-1.2807247638702393,0.006954723037779331,1.8072891235351562,-0.06607627868652344,17.66672134399414,-22.365074157714844,49.884639739990234,31.343076705932617,-6.5725202560424805,-13.191560745239258,12.057703018188477,-20.15999984741211
1.22,0.3481766879558563,-0.13041187822818756,0.8680890798568726,0.7835135459899902,0.002794060856103897,-0.38206154108047485,-0.010393472388386726,-0.13929051160812378,0.5567507743835449,-0.24523170292377472,-0.1739366501569748,-0.2681732177734375,0.2642432451248169,-1.4092406672716606e-05,-0.2626047432422638,0.6194234490394592,-3.69597341887129e-06,0.799842357635498,-0.7999993562698364,4.931797027587891,3.2186365127563477,1.3718054294586182,-1.915684461593628,-0.007092510350048542,-1.7551443576812744,3.255014657974243,0.03931106626987457,-1.6142148971557617,0.0069827549159526825,3.1449527740478516,1.2616043090820312,14.610185623168945,-22.908992767333984,54.208961486816406,26.30214500427246,-5.018933296203613,-11.61277961730957,3.746243953704834,-20.15999984741211
1.23,0.35576483607292175,-0.1324942708015442,0.863723874092102,0.7648308277130127,-0.009308423846960068,-0.4692556858062744,0.1595565378665924,-0.422782301902771,0.7079010605812073,-0.1907884180545807,-0.14178691804409027,-0.2540610730648041,0.24033187329769135,-2.564229362178594e-06,-0.27571168541908264,0.6547285914421082,-3.34217952513427e-06,0.8000041246414185,-0.7999999523162842,5.649712085723877,3.186387538909912,1.4338442087173462,-2.73720645904541,0.007092759478837252,-0.9626613259315491,3.6431589126586914,0.04081510752439499,-0.038208454847335815,0.0002261801273562014,3.051187515258789,-0.6841831207275391,10.239906311035156,-21.389968872070312,57.17502975463867,21.121335983276367,-4.554862976074219,-11.227044105529785,1.6723116636276245,-20.15999984741211
1.24,0.36306706070899963,-0.13464763760566711,0.8590826392173767,0.6902195811271667,-0.013588677160441875,-0.3552996516227722,-0.7694064974784851,-0.3626480996608734,0.20561496913433075,-0.1288183480501175,-0.11593741178512573,-0.23522813618183136,0.22249026596546173,-3.776933954213746e-05,-0.2838495671749115,0.6933128833770752,0.0015328776789829135,0.8001978397369385,-0.7305855751037598,6.630748748779297,1.8229496479034424,2.8296148777008057,0.4269788861274719,0.012278791517019272,-1.1644272804260254,3.7267301082611084,0.9652158617973328,0.7193261384963989,17.851932525634766,0.31461334228515625,4.589764595031738,-0.9768667221069336,-38.86220169067383,60.60459518432617,21.50088119506836,-5.374614715576172,-13.501337051391602,20.15999984741211,-20.15999984741211
1.25,0.3695787191390991,-0.13715077936649323,0.855931282043457,0.6436106562614441,-0.012497789226472378,-0.27393484115600586,-1.06349778175354,-0.649929940700531,0.13536812365055084,-0.06572052091360092,-0.0955873355269432,-0.2058658003807068,0.22766904532909393,-4.524924406723585e-06,-0.2851927876472473,0.7292283177375793,0.003394130617380142,0.7999995946884155,-0.6146665811538696,6.1330485343933105,2.13728404045105,3.049119472503662,0.6682568788528442,-0.00114361010491848,0.4874439239501953,3.402430772781372,-0.19800645112991333,0.0013651475310325623,8.703125,1.5638542175292969,-4.144999980926514,-8.321558952331543,-41.490318298339844,60.93587875366211,8.504631042480469,-1.8055295944213867,-13.24581527709961,1.9227328300476074,-20.15999984741211
1.26,0.37569111585617065,-0.139761820435524,0.8536176085472107,0.5933164358139038,-0.01646188646554947,-0.19786766171455383,-1.2140226364135742,-0.8115789294242859,-0.0016919756308197975,-0.007130440790206194,-0.07669281959533691,-0.17536522448062897,0.23620158433914185,3.997385192633374e-06,-0.2759774327278137,0.7606172561645508,5.465448703034781e-05,0.7994678020477295,-0.5510589480400085,5.70828914642334,1.7323756217956543,3.0382699966430664,0.9825683832168579,0.01839669980108738,1.0376734733581543,2.901169538497925,-0.020406503230333328,-1.4823241233825684,4.124760627746582,0.9343471527099609,-7.261484622955322,-13.772565841674805,-43.84449768066406,60.82496643066406,1.913489818572998,1.2364168167114258,-15.12591552734375,-1.384893536567688,-20.15999984741211
